Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Cluster,Distance
2021-12-31 18:21:57,141.67.188.13,209.234.242.12,63294,2776,ICMP,257,Data,DNS,"Eum nesciunt soluta quibusdam. Deleniti provident impedit ea illum asperiores.
Hic quibusdam impedit tenetur. Natus nihil voluptatum vitae veritatis eius hic nulla.",IoC Detected,51.44,,Intrusion,Known Pattern A,Ignored,Low,Shlok Vasa,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/53.0.882.0 Safari/531.2",Segment A,"Ghaziabad, Arunachal Pradesh",80.220.83.159,Log Data,,Server,1,2.3518324408388183
2021-06-25 23:30:05,198.98.178.44,186.148.127.3,4809,61635,ICMP,464,Control,DNS,"Assumenda maiores totam quasi. Eum vero perspiciatis eius inventore.
Ut ipsam possimus laboriosam aperiam repellat provident nemo.",IoC Detected,44.33,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Sara Dutt,Opera/8.60.(Windows NT 10.0; hi-IN) Presto/2.9.184 Version/11.00,Segment C,"Serampore, Uttarakhand",119.201.1.97,,Alert Data,Server,1,2.1466867292225884
2021-03-27 18:13:40,106.52.85.91,178.119.40.121,56421,2576,ICMP,142,Control,HTTP,Deleniti enim expedita laboriosam velit. Consequatur non perferendis rem consequuntur. Earum vitae exercitationem eligendi animi ea laudantium assumenda.,IoC Detected,7.49,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Jiya Gokhale,Mozilla/5.0 (Android 4.0.1; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,Segment C,"Bally, Kerala",188.23.60.176,,,Server,1,2.1562321491933125
2021-01-05 14:29:13,123.253.129.107,33.237.199.93,57871,1087,ICMP,405,Data,HTTP,Quidem nisi aut dolorum amet nihil rem. Quis architecto iste in.,IoC Detected,17.48,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Shanaya Das,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.44.6 (KHTML, like Gecko) Version/4.1 Safari/534.44.6",Segment B,"Aurangabad, Haryana",,,,Firewall,1,2.216297576150044
2021-02-13 21:45:28,210.226.250.75,89.72.125.65,5603,64299,ICMP,178,Control,DNS,"Modi nihil ipsum sit nam. Aut temporibus atque autem quibusdam mollitia. Animi tempore voluptates voluptate excepturi.
Vel repudiandae ut. Debitis adipisci similique reprehenderit dolores cum nisi.",IoC Detected,74.36,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Charvi Mane,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),Segment B,"Bongaigaon, Haryana",,,,Server,1,2.242171713646192
2021-09-03 11:15:05,5.214.202.29,1.172.215.189,2247,2416,ICMP,184,Data,DNS,"Nostrum quis optio facere fugit odit sit dolore. Unde aperiam consequatur quaerat sapiente.
Excepturi magnam eligendi qui consequuntur placeat placeat.",,3.79,Alert Triggered,Malware,Known Pattern A,Blocked,High,Elakshi Varkey,Opera/9.57.(X11; Linux i686; my-MM) Presto/2.9.172 Version/12.00,Segment A,"Thiruvananthapuram, Karnataka",144.44.182.137,Log Data,,Firewall,1,2.3315590501388384
2021-01-15 11:20:04,40.190.188.107,185.169.2.151,2465,61634,ICMP,131,Data,DNS,Perferendis iusto quod mollitia dolor. Quisquam quam fugit alias cum voluptas.,IoC Detected,24.6,,DDoS,Known Pattern A,Logged,Medium,Manjari Khurana,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0),Segment C,"Erode, Tripura",51.41.94.114,,Alert Data,Server,1,2.275518063711932
2022-04-06 10:33:17,193.170.249.193,16.175.163.71,2573,65217,ICMP,454,Control,HTTP,"Veritatis totam nam facilis. Nisi modi nesciunt deserunt.
Aspernatur adipisci est alias nam consequuntur totam. Doloribus eveniet tenetur.",,78.16,,DDoS,Known Pattern A,Blocked,Medium,Nishith Bali,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:6.0; fil-PH) AppleWebKit/535.33.6 (KHTML, like Gecko) Version/4.0.1 Safari/535.33.6",Segment A,"Kalyan-Dombivli, Bihar",96.117.110.8,,,Server,1,2.3653112668542415
2023-02-28 20:29:04,133.226.189.219,204.114.188.18,65467,57727,ICMP,242,Control,HTTP,"Quaerat explicabo fugit.
Vel minus possimus suscipit. Tenetur nemo delectus illo quas provident. Illo culpa maxime numquam esse.",,48.22,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Mahika Rama,Opera/8.13.(X11; Linux x86_64; so-DJ) Presto/2.9.189 Version/11.00,Segment B,"Bardhaman, Gujarat",208.166.174.42,Log Data,Alert Data,Server,1,2.253782824587889
2023-09-22 12:36:06,118.150.158.172,131.1.94.211,62985,63785,ICMP,420,Data,DNS,Accusantium sunt impedit dicta occaecati. Aperiam fuga temporibus ad. Sapiente nobis aliquam reiciendis autem.,IoC Detected,83.33,,Malware,Known Pattern B,Logged,Medium,Ahana  Bath,Opera/9.37.(Windows NT 10.0; lzh-TW) Presto/2.9.185 Version/10.00,Segment C,"Loni, Uttar Pradesh",,Log Data,Alert Data,Firewall,2,2.2959541990031376
2023-06-02 06:33:36,193.239.169.57,70.226.218.2,57577,2465,UDP,316,Data,HTTP,Quisquam dolores repudiandae officiis error. Corrupti hic adipisci minus cumque quaerat. Assumenda perferendis natus necessitatibus cum.,IoC Detected,68.46,,DDoS,Known Pattern B,Logged,Medium,Madhup Mandal,Opera/9.27.(Windows 98; Win 9x 4.90; sk-SK) Presto/2.9.177 Version/11.00,Segment B,"Gurgaon, Assam",,Log Data,Alert Data,Firewall,1,2.145444635771614
2020-06-19 05:02:53,166.43.116.70,157.111.46.18,62580,4748,TCP,215,Data,FTP,"Illo maxime nisi veritatis architecto. Ad eaque provident explicabo sit.
Aliquam optio eligendi.
Aliquam omnis ipsam dicta. Debitis culpa corporis ipsum pariatur voluptates.",,64.95,Alert Triggered,Malware,Known Pattern A,Blocked,High,Uthkarsh Salvi,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.0),Segment C,"Kanpur, Nagaland",,Log Data,,Server,1,2.2631196300262775
2023-05-08 06:05:38,101.104.39.198,6.174.146.14,63895,5790,UDP,132,Control,DNS,Ipsa enim eveniet adipisci eum cum harum error. Et libero accusantium optio. Quae animi minima occaecati quidem blanditiis pariatur.,IoC Detected,36.88,,DDoS,Known Pattern B,Blocked,Low,Lavanya Sabharwal,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:5.0; it-CH) AppleWebKit/531.38.1 (KHTML, like Gecko) Version/4.0.5 Safari/531.38.1",Segment C,"Nagaon, Jharkhand",68.167.174.97,,Alert Data,Firewall,1,2.314549374046835
2023-10-03 03:50:26,95.178.60.113,215.85.153.11,63655,7398,TCP,371,Control,FTP,Fugit similique quod ipsum. Rerum aspernatur nihil ab animi voluptatem animi.,IoC Detected,98.75,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Nitara Dada,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.14.3 (KHTML, like Gecko) Version/4.0.5 Safari/531.14.3",Segment C,"Rewa, Sikkim",,Log Data,Alert Data,Server,1,2.1927100576603307
2021-04-27 18:24:19,19.4.18.135,215.114.173.178,55955,63047,TCP,99,Data,DNS,Nesciunt exercitationem reprehenderit sapiente dicta excepturi molestias. Nobis consectetur perspiciatis vero. Facere ex earum aspernatur adipisci inventore quo.,,94.61,,DDoS,Known Pattern B,Ignored,Medium,Damini Viswanathan,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/50.0.817.0 Safari/531.2",Segment C,"Jammu, Kerala",62.104.16.7,,Alert Data,Firewall,1,2.151426687282828
2020-03-04 12:42:18,40.117.205.84,137.107.136.23,3176,1238,TCP,266,Data,FTP,Aliquam distinctio repellendus provident accusamus eos unde. Quos alias possimus nihil eius soluta. Facere tenetur architecto dolores deleniti esse ullam.,,53.57,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Hansh Roy,Opera/8.25.(Windows CE; ti-ER) Presto/2.9.188 Version/12.00,Segment C,"Hyderabad, Tamil Nadu",111.133.22.10,Log Data,Alert Data,Server,1,2.3188480544774857
2020-07-22 16:19:04,21.32.195.144,8.83.7.249,62428,58602,TCP,106,Control,FTP,"Illum numquam doloremque tempora itaque accusamus. Nam laborum atque delectus a recusandae cupiditate.
Nam voluptatem corrupti.",,1.4,,Malware,Known Pattern B,Logged,High,Piya Grover,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9 rv:6.0; cv-RU) AppleWebKit/533.26.4 (KHTML, like Gecko) Version/4.1 Safari/533.26.4",Segment A,"Silchar, Madhya Pradesh",54.105.143.53,,Alert Data,Server,1,2.216526396164911
2022-01-25 22:13:03,64.107.230.159,199.118.247.222,58672,2634,ICMP,446,Control,FTP,"Delectus fuga consectetur.
Minus reiciendis neque recusandae. Dolores facilis dolorum magnam. Laboriosam quibusdam culpa eveniet. Ipsum provident quisquam blanditiis voluptatibus.",,13.89,,Malware,Known Pattern A,Logged,High,Kartik Karnik,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:3.0; mt-MT) AppleWebKit/531.47.6 (KHTML, like Gecko) Version/5.0.2 Safari/531.47.6",Segment C,"Hubli–Dharwad, Tripura",116.216.247.142,,,Firewall,1,2.189244205548604
2022-05-30 11:38:47,1.146.205.103,23.108.25.77,2322,57639,ICMP,91,Control,HTTP,"Tempora beatae natus. Quisquam praesentium sint earum. Quia quisquam sed libero.
Provident deleniti blanditiis cumque quod pariatur officia consequuntur.",,27.25,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Rania Hayer,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; th-TH) AppleWebKit/533.2.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.2.7",Segment B,"Jhansi, Arunachal Pradesh",,Log Data,,Server,1,2.1665687562813574
2022-02-01 16:50:54,52.237.78.1,50.92.55.30,32074,1082,ICMP,1468,Control,DNS,Doloribus rem amet quam id. Odit porro harum repellendus voluptatum eaque accusamus consequuntur. Debitis dolore aut.,,50.62,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Rohan Bhatt,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),Segment C,"Phusro, Assam",25.51.55.83,,Alert Data,Firewall,0,2.1563147182231113
2020-06-29 14:04:22,155.59.10.16,122.215.240.159,5889,64883,TCP,515,Data,DNS,Et unde dolore odio rerum laudantium tempore rem. Expedita aut consequuntur rerum dolorem sed tenetur. Ratione odit cum cumque magnam animi.,,72.53,,Intrusion,Known Pattern B,Blocked,High,Pihu Kaul,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ak-GH) AppleWebKit/533.36.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.36.3",Segment A,"Ajmer, Manipur",,Log Data,Alert Data,Firewall,0,2.2300321684649385
2021-04-01 16:12:18,163.168.19.195,186.203.103.111,63627,8937,TCP,388,Data,HTTP,Suscipit voluptatibus corporis quibusdam. Temporibus similique nisi illo eum. Enim rem consectetur officiis illum eveniet id.,,70.25,,Malware,Known Pattern B,Ignored,Medium,Myra Brahmbhatt,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/38.0.896.0 Mobile/01H903 Safari/536.1",Segment A,"Raichur, Uttarakhand",98.24.154.132,,,Server,1,2.1419641317483666
2022-11-07 08:57:27,114.101.188.142,121.18.4.46,62132,5007,UDP,65,Control,FTP,Eaque sequi occaecati voluptatem et a tempora. Reiciendis cupiditate recusandae consectetur repudiandae nobis consequuntur.,IoC Detected,63.76,,DDoS,Known Pattern A,Blocked,High,Zoya Vohra,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5; rv:1.9.4.20) Gecko/9824-02-17 10:37:23 Firefox/3.8,Segment B,"Salem, Andhra Pradesh",52.53.153.245,Log Data,Alert Data,Firewall,1,2.3143573572014775
2021-05-30 10:52:37,36.144.165.51,128.239.46.248,59040,6715,UDP,66,Control,FTP,Nobis est accusantium quia inventore nulla unde. Voluptate nobis iste accusamus et nisi. Enim reprehenderit animi reprehenderit perspiciatis.,,58.17,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Madhup Bhalla,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.8.7 (KHTML, like Gecko) Version/4.1 Safari/531.8.7",Segment A,"Khora , Karnataka",21.110.207.220,,Alert Data,Server,1,2.1381300615272303
2022-08-18 08:29:49,166.210.27.222,110.122.225.52,64124,9928,TCP,122,Data,HTTP,Quasi ipsum nobis earum ex voluptate. Suscipit omnis minima tenetur.,IoC Detected,50.94,,DDoS,Known Pattern A,Ignored,High,Ryan Krishnamurthy,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/33.0.866.0 Safari/536.1",Segment B,"Pudukkottai, Madhya Pradesh",134.217.134.7,,,Firewall,1,2.1958452678328526
2022-10-18 10:01:12,157.82.2.151,163.157.173.5,62797,2665,UDP,449,Data,DNS,Sint animi aut distinctio reiciendis quas. Explicabo officiis quia voluptas doloremque nobis nihil doloremque.,,58.11,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Baiju Bhavsar,Mozilla/5.0 (Android 4.3.1; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,Segment C,"Navi Mumbai, Assam",,,Alert Data,Server,2,2.27280583627505
2021-02-09 10:21:35,4.201.11.44,60.71.209.97,64969,64195,TCP,501,Data,FTP,Saepe recusandae placeat. Cumque nesciunt at molestiae. Sit incidunt architecto minus eum sequi.,,59.98,,Malware,Known Pattern B,Logged,Low,Mehul Tara,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/42.0.845.0 Safari/532.1",Segment C,"Ratlam, Sikkim",,Log Data,Alert Data,Firewall,2,2.2280114467415872
2021-08-24 01:33:39,16.173.93.153,143.155.188.98,3644,61219,UDP,345,Control,HTTP,"Voluptates iure eum officia illo. Soluta dolore voluptate.
Consectetur voluptas soluta porro.
Excepturi dicta dignissimos animi quos expedita quisquam. Temporibus dignissimos illo quasi laboriosam.",IoC Detected,99.67,,Intrusion,Known Pattern B,Ignored,High,Myra Balasubramanian,Mozilla/5.0 (Windows NT 4.0; sd-PK; rv:1.9.2.20) Gecko/4249-04-07 07:54:35 Firefox/7.0,Segment C,"Kishanganj, West Bengal",144.129.77.32,,,Firewall,1,2.1555074593047743
2023-04-27 16:07:42,41.51.10.154,15.84.94.108,61030,4263,ICMP,137,Control,FTP,"Fuga blanditiis sed laboriosam nemo voluptatum. Amet nobis ipsam perspiciatis eaque vitae quam. Sequi molestiae quo qui facere.
Quaerat officiis molestiae deserunt fugit.",IoC Detected,22.36,Alert Triggered,Malware,Known Pattern B,Blocked,High,Faiyaz Gade,Opera/8.30.(Windows 98; Win 9x 4.90; da-DK) Presto/2.9.167 Version/12.00,Segment B,"Kozhikode, Tamil Nadu",,Log Data,Alert Data,Server,1,2.255293511541155
2022-09-11 16:37:57,9.32.228.171,136.21.223.196,1432,58913,ICMP,322,Data,FTP,"Nihil sapiente aut accusamus nostrum. Voluptas officia necessitatibus quisquam. Possimus quasi necessitatibus blanditiis illum.
Aut nisi quas doloribus officia in odio. Sint provident ducimus.",IoC Detected,77.78,,Malware,Known Pattern A,Blocked,Low,Rasha Dara,Opera/9.50.(Windows NT 5.1; eo-US) Presto/2.9.180 Version/10.00,Segment A,"Adoni, Goa",,,Alert Data,Firewall,1,2.1601515552711725
2023-01-30 21:32:22,179.70.98.200,191.73.180.86,60612,3209,ICMP,288,Control,HTTP,Error vel laboriosam vel saepe vitae exercitationem. Modi reprehenderit sint enim mollitia quos sed enim.,IoC Detected,24.53,,Malware,Known Pattern A,Blocked,Low,Anahi Doshi,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),Segment A,"Katihar, Sikkim",100.228.113.223,Log Data,,Server,1,2.2279495937381504
2022-09-06 03:44:01,47.48.83.159,192.207.220.99,34164,64342,ICMP,1457,Data,HTTP,Cum perferendis numquam veniam. Corrupti aspernatur ad minima occaecati.,,50.47,,Intrusion,Known Pattern A,Ignored,Low,Advika Loke,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:5.0; sk-SK) AppleWebKit/534.20.3 (KHTML, like Gecko) Version/5.0 Safari/534.20.3",Segment A,"Srikakulam, Nagaland",,,Alert Data,Server,2,2.1373848781614835
2020-04-23 17:56:43,183.167.133.50,153.19.247.58,63568,2278,ICMP,515,Data,FTP,Praesentium non eius praesentium laboriosam corrupti veniam. Dolores suscipit consequuntur rerum illum.,,10.02,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Drishya Karan,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3; rv:1.9.3.20) Gecko/2515-04-24 16:45:04 Firefox/3.6.2,Segment B,"Amravati, Sikkim",,Log Data,,Server,2,2.2073808323253172
2020-11-25 00:21:01,207.59.164.140,165.32.248.209,7447,64568,ICMP,306,Data,HTTP,Nemo necessitatibus blanditiis sint possimus fuga. Minus iusto necessitatibus ratione officiis nobis veniam. At delectus impedit accusantium quibusdam eligendi unde.,,73.07,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Aniruddh Randhawa,Opera/9.18.(Windows CE; nb-NO) Presto/2.9.160 Version/12.00,Segment C,"Jamalpur, Mizoram",59.80.195.86,,,Server,1,2.156546674926513
2022-03-06 17:29:56,17.144.121.68,105.68.179.157,7932,64649,TCP,84,Control,HTTP,Modi architecto quia mollitia. Earum repudiandae libero voluptatem voluptas officiis. Magni optio necessitatibus quisquam.,,72.95,,Malware,Known Pattern A,Logged,Medium,Dharmajan Desai,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; tg-TJ) AppleWebKit/532.9.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.9.4",Segment B,"Patiala, Mizoram",,Log Data,,Server,1,2.2321038292792577
2023-03-23 15:45:42,98.46.130.0,131.122.114.193,6433,1134,UDP,314,Control,FTP,Tenetur laborum corporis cumque. Quos optio cupiditate tempore distinctio minus.,,55.91,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Mishti Mane,Opera/8.10.(Windows NT 4.0; sa-IN) Presto/2.9.165 Version/11.00,Segment B,"Bhatpara, Jharkhand",176.83.206.199,Log Data,,Firewall,1,2.2024667720683655
2020-05-11 18:23:48,150.69.236.107,121.180.133.221,62563,3866,ICMP,137,Control,HTTP,"Ducimus error recusandae laudantium consectetur a. Officiis reiciendis quae eveniet placeat animi.
Quaerat ducimus exercitationem quaerat. Dolorum porro ducimus ex ipsa veniam voluptates.",,35.29,,DDoS,Known Pattern A,Ignored,High,Biju Saha,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),Segment C,"Rajpur Sonarpur, Jharkhand",85.102.236.174,Log Data,Alert Data,Firewall,1,2.327639823794087
2020-10-10 07:41:16,109.139.220.5,32.235.194.49,6206,63815,ICMP,105,Control,FTP,Consequatur totam dolorum at vero labore. Libero iure occaecati nihil commodi. Dolore vel ducimus neque harum expedita sit.,,80.94,,Intrusion,Known Pattern B,Logged,High,Anahi Ghose,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),Segment B,"Thiruvananthapuram, Haryana",176.160.23.237,Log Data,Alert Data,Server,1,2.2406631264919614
2022-11-27 11:36:14,38.222.230.209,123.138.233.33,10497,2016,UDP,76,Control,HTTP,"Assumenda a fugit impedit. Voluptates atque suscipit. Laudantium quae suscipit fugiat perspiciatis.
Optio repudiandae aliquam. Aperiam officia quasi repellat et nam.",IoC Detected,55.86,Alert Triggered,Malware,Known Pattern B,Ignored,High,Zoya Chatterjee,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.1),Segment B,"Bijapur, Kerala",,Log Data,Alert Data,Server,1,2.1324366305569247
2022-10-19 18:51:32,205.127.249.203,69.212.144.245,4318,3849,TCP,339,Control,DNS,Perferendis ipsam minus reiciendis quis. Ab tempora mollitia distinctio architecto maiores.,IoC Detected,68.06,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Zoya Subramanian,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.23.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.23.3",Segment B,"Kanpur, Arunachal Pradesh",26.192.25.190,,Alert Data,Server,1,2.1662214138702724
2022-03-07 00:58:36,54.102.65.239,188.104.207.28,3486,60019,UDP,471,Control,HTTP,"Voluptas odio error quos. Aut laudantium corporis quasi id facilis.
Reiciendis reiciendis esse quia minima non illo. Iusto harum aliquid.",IoC Detected,54.7,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Aarna Lal,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),Segment C,"Siwan, Bihar",104.130.228.68,Log Data,,Server,1,2.138140608221
2022-10-10 10:20:38,176.132.23.221,185.254.98.210,65266,13900,ICMP,108,Control,FTP,Autem perferendis ducimus eveniet nesciunt voluptatum. Assumenda amet eum excepturi nam. Et deserunt dolor debitis alias sapiente est explicabo.,IoC Detected,8.35,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Jayant Seshadri,Mozilla/5.0 (Android 3.2.4; Mobile; rv:47.0) Gecko/47.0 Firefox/47.0,Segment C,"Bahraich, Manipur",129.210.83.174,Log Data,,Server,1,2.1424286500343896
2022-06-09 00:37:10,185.78.127.221,161.150.236.234,59033,62722,ICMP,137,Data,FTP,Quisquam consectetur at doloribus. Nesciunt perferendis recusandae quibusdam dolore. Repudiandae et ut voluptas quisquam suscipit eaque nulla.,IoC Detected,86.94,,Intrusion,Known Pattern A,Blocked,High,Rasha Yohannan,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/15.0.820.0 Safari/536.2",Segment C,"Pallavaram, Himachal Pradesh",,Log Data,Alert Data,Firewall,1,2.21983977670217
2021-12-01 04:00:35,177.218.171.206,208.222.142.193,1200,59974,TCP,386,Control,HTTP,Quaerat expedita aliquid quisquam error similique. Fuga maiores odio minima provident magnam.,,63.28,,Intrusion,Known Pattern B,Logged,High,Indranil Lata,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.4o8115.0 Mobile/63D483 Safari/534.2",Segment B,"Hyderabad, Manipur",,,Alert Data,Firewall,1,2.2083378602457797
2020-09-26 05:38:06,110.5.20.127,111.194.51.205,2811,60480,ICMP,268,Data,FTP,Incidunt nesciunt repellat hic libero. Deserunt consequatur commodi ullam. Natus vitae excepturi dolorem sint fuga similique.,,96.59,,Malware,Known Pattern B,Logged,Low,Devansh Dhillon,Mozilla/5.0 (Windows CE; brx-IN; rv:1.9.1.20) Gecko/7506-05-24 10:09:32 Firefox/3.8,Segment C,"Nizamabad, Karnataka",,,,Server,1,2.1680935147401024
2021-04-10 22:56:59,132.110.89.94,191.146.104.231,4037,62723,UDP,243,Control,HTTP,Quidem provident neque vel animi iusto. Dicta veritatis dolore vel dicta.,IoC Detected,78.24,,Intrusion,Known Pattern A,Blocked,High,Sumer Dhawan,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_8; rv:1.9.5.20) Gecko/2441-03-20 00:20:40 Firefox/3.6.10,Segment B,"Kharagpur, Telangana",125.49.48.143,Log Data,,Firewall,1,2.212420782107789
